category,prompt_id,split,is_control,entropy,top1_prob,top1_token
ambiguity,amb_0028,working,False,2.399899959564209,0.6195359826087952, likely
ambiguity,amb_0029,working,False,0.3165016174316406,0.9426141381263733, that
ambiguity,amb_0030,working,False,2.0680689811706543,0.44143709540367126, typically
ambiguity,amb_0031,working,False,1.3273611068725586,0.6876857280731201, that
ambiguity,amb_0032,working,False,0.5024650692939758,0.8285279870033264, the
ambiguity,amb_0033,working,False,0.9636957049369812,0.7419518232345581, Jim
ambiguity,amb_0034,working,False,0.2427600473165512,0.9488293528556824, Benjamin
ambiguity,amb_0035,working,False,1.165630578994751,0.7241169214248657, that
ambiguity,amb_0036,working,False,1.924774408340454,0.2620742619037628, Ronald
ambiguity,amb_0037,working,False,2.5475313663482666,0.3468198776245117, based
ambiguity,amb_0038,working,False,0.9233882427215576,0.8226019144058228, that
ambiguity,amb_0039,working,False,0.45809563994407654,0.9222562909126282, a
ambiguity,amb_0040,working,False,0.6495859026908875,0.8545695543289185, that
ambiguity,amb_0041,working,False,0.8101158142089844,0.8004953265190125, American
ambiguity,amb_0042,working,False,1.935565710067749,0.535171389579773, that
ambiguity,amb_0043,working,False,2.047884225845337,0.3470618724822998, context
ambiguity,amb_0044,working,False,1.2571754455566406,0.5371579527854919, that
ambiguity,amb_0045,working,False,2.577496290206909,0.32540667057037354, Pl
ambiguity,amb_0046,working,False,1.9661352634429932,0.3637298345565796, likely
ambiguity,amb_0047,working,False,2.225986957550049,0.5150971412658691, that
ambiguity,amb_0048,working,False,0.8784734010696411,0.7955575585365295, that
ambiguity,amb_0049,working,False,2.4924240112304688,0.3722292184829712, not
ambiguity,amb_0050,working,False,2.6370153427124023,0.33334144949913025, Thur
ambiguity,amb_0051,working,False,0.5659937858581543,0.8726561665534973, that
ambiguity,amb_0052,working,False,0.3181731104850769,0.9390098452568054, that
ambiguity,amb_0053,working,False,0.003919473383575678,0.9997256398200989, C
ambiguity,amb_0054,working,False,1.7271678447723389,0.4690600633621216, context
ambiguity,amb_0055,working,False,0.39991235733032227,0.9014691114425659, that
ambiguity,amb_0056,working,False,1.8154041767120361,0.5547865629196167, that
ambiguity,amb_0057,working,False,3.8509879112243652,0.2411377876996994, Tom
ambiguity,amb_0058,working,False,0.3907718062400818,0.9442200660705566, that
ambiguity,amb_0059,working,False,1.4857999086380005,0.5583365559577942, not
ambiguity,amb_0060,working,False,2.540506601333618,0.2640500068664551, that
ambiguity,amb_0061,working,False,1.821783185005188,0.30815553665161133, somewhat
ambiguity,amb_0062,working,False,1.0870336294174194,0.5820995569229126, Stephen
ambiguity,amb_0063,working,False,0.10898876190185547,0.9850000143051147, that
ambiguity,amb_0064,working,False,2.6588947772979736,0.1982809454202652, that
ambiguity,amb_0065,working,False,0.30400174856185913,0.9428988695144653, Brazil
ambiguity,amb_0066,working,False,1.1425081491470337,0.656119704246521, not
ambiguity,amb_0067,working,False,5.307764053344727,0.08635976165533066, Charles
ambiguity,amb_0068,working,False,5.2863078117370605,0.1308617740869522, REM
ambiguity,amb_0069,working,False,1.8907232284545898,0.4676922559738159, likely
ambiguity,amb_0070,working,False,1.5730888843536377,0.543400228023529, that
ambiguity,amb_0071,working,False,0.5663954615592957,0.8922807574272156, Canada
ambiguity,amb_0072,working,False,1.2267318964004517,0.5451969504356384, a
ambiguity,amb_0073,working,False,1.4504693746566772,0.5356588959693909, a
ambiguity,amb_0074,working,False,0.5280972719192505,0.9108530879020691, that
ambiguity,amb_0075,working,False,0.8037621974945068,0.7380553483963013, not
ambiguity,amb_0076,working,False,0.9829533696174622,0.7773452997207642, not
ambiguity,amb_0077,working,False,0.37277981638908386,0.9032883048057556, not
ambiguity,amb_0078,working,False,0.06201092153787613,0.9912646412849426, not
ambiguity,amb_0079,working,False,2.6273601055145264,0.1972353756427765, it
ambiguity,amb_0080,working,False,1.20743727684021,0.5735705494880676, that
ambiguity,amb_0081,working,False,4.639272689819336,0.17940331995487213, Bruno
ambiguity,amb_0082,working,False,0.5807676911354065,0.8922887444496155, that
ambiguity,amb_0083,working,False,5.737424373626709,0.08987835794687271, Jackie
ambiguity,amb_0084,held_out,False,1.5425465106964111,0.52964186668396, that
ambiguity,amb_0085,held_out,False,1.6850483417510986,0.7185453176498413, not
ambiguity,amb_0086,held_out,False,1.6115469932556152,0.4986109137535095, a
ambiguity,amb_0087,held_out,False,3.08845853805542,0.3708263635635376, Samuel
ambiguity,amb_0088,held_out,False,1.7692750692367554,0.7779881358146667, B
ambiguity,amb_0089,held_out,False,3.6578123569488525,0.3445546627044678, Art
ambiguity,amb_0090,held_out,False,0.9168958067893982,0.5325376987457275, Vietnamese
ambiguity,amb_0091,held_out,False,0.1534905582666397,0.9799090027809143, that
ambiguity,amb_0092,held_out,False,0.22034969925880432,0.974978506565094, G
ambiguity,amb_0093,held_out,False,0.7547561526298523,0.58536297082901, 
ambiguity,amb_0094,held_out,False,2.0602476596832275,0.3247748017311096, not
ambiguity,amb_0095,held_out,False,0.4428853690624237,0.9060312509536743, that
ambiguity,amb_0096,held_out,False,0.5517544150352478,0.864192008972168, that
ambiguity,amb_0097,held_out,False,1.3188159465789795,0.6146523356437683, that
ambiguity,amb_0098,held_out,False,1.3475828170776367,0.4860847294330597, not
ambiguity,amb_0099,held_out,False,3.743767261505127,0.3492095172405243, that
ambiguity,amb_0100,held_out,False,0.046842992305755615,0.995243489742279, Hans
ambiguity,amb_0101,held_out,False,1.4266643524169922,0.6354101896286011, that
ambiguity,amb_0102,held_out,False,1.8066699504852295,0.39116159081459045, not
ambiguity,amb_0103,held_out,False,4.208046913146973,0.1852349191904068, Tony
ambiguity,amb_0104,held_out,False,1.1008317470550537,0.7815572023391724, the
ambiguity,amb_0105,held_out,False,1.9794211387634277,0.3623255491256714, not
ambiguity,amb_0106,held_out,False,0.6592978239059448,0.896674394607544, Jack
ambiguity,amb_0107,held_out,False,1.0075860023498535,0.7746160626411438, not
ambiguity,amb_0108,held_out,False,0.6204285621643066,0.8646270036697388, that
ambiguity,amb_0109,held_out,False,1.9393014907836914,0.621465265750885, that
ambiguity,amb_0110,held_out,False,1.1307265758514404,0.3868032991886139, that
ambiguity,amb_0111,held_out,False,2.7135086059570312,0.33449622988700867, a
ambiguity,amb_0112,held_out,False,2.6175501346588135,0.26518335938453674, Peter
ambiguity,amb_0113,held_out,False,1.3616167306900024,0.6679219603538513, that
ambiguity,amb_0114,held_out,False,1.2096529006958008,0.7023001313209534, context
ambiguity,amb_0115,held_out,False,2.315258264541626,0.4366527795791626, Alicia
ambiguity,amb_0116,held_out,False,1.2231848239898682,0.6264780759811401, that
ambiguity,amb_0117,held_out,False,2.279445171356201,0.6199213266372681, Jim
ambiguity,amb_0118,held_out,False,2.0258922576904297,0.252034991979599, as
ambiguity,amb_0119,held_out,False,0.34695082902908325,0.9442439079284668, that
ambiguity,amb_ctrl_0000,working,True,2.26979660987854,0.6018494963645935, James
ambiguity,amb_ctrl_0001,working,True,0.0021388446912169456,0.9997970461845398, Napoleon
ambiguity,amb_ctrl_0002,working,True,0.8685394525527954,0.6787034273147583, that
ambiguity,amb_ctrl_0003,working,True,1.5669821500778198,0.6249417662620544, that
ambiguity,amb_ctrl_0004,working,True,0.31223809719085693,0.9464471340179443, that
ambiguity,amb_ctrl_0005,working,True,4.173399448394775,0.2343333214521408, Sarah
ambiguity,amb_ctrl_0006,working,True,0.682765543460846,0.7383860945701599, Anthony
ambiguity,amb_ctrl_0007,working,True,0.0023217881098389626,0.9997605681419373, the
ambiguity,amb_ctrl_0008,working,True,0.7152518033981323,0.7869322896003723, that
ambiguity,amb_ctrl_0009,working,True,3.1344523429870605,0.2683064341545105, Dan
ambiguity,amb_ctrl_0010,working,True,0.003228949150070548,0.9996500015258789, the
ambiguity,amb_ctrl_0011,working,True,0.8359514474868774,0.8842877149581909, that
ambiguity,amb_ctrl_0012,working,True,1.1679037809371948,0.6954885125160217, that
ambiguity,amb_ctrl_0013,working,True,1.010191798210144,0.7659125328063965, not
ambiguity,amb_ctrl_0014,working,True,0.24259020388126373,0.9494467377662659, that
ambiguity,amb_ctrl_0015,working,True,2.8893065452575684,0.3159855604171753, that
ambiguity,amb_ctrl_0016,working,True,0.7088521122932434,0.8436171412467957, that
ambiguity,amb_ctrl_0017,working,True,5.922386169433594,0.10187011957168579, Zach
ambiguity,amb_ctrl_0018,working,True,3.4580183029174805,0.12871290743350983, the
ambiguity,amb_ctrl_0019,working,True,3.8395192623138428,0.4311462342739105, that
ambiguity,amb_ctrl_0020,working,True,5.030750274658203,0.1747470200061798, likely
ambiguity,amb_ctrl_0021,working,True,1.264059066772461,0.6258970499038696, not
ambiguity,amb_ctrl_0022,working,True,3.796947956085205,0.33418405055999756, K
ambiguity,amb_ctrl_0023,working,True,0.5627682209014893,0.9133755564689636, that
ambiguity,amb_ctrl_0024,working,True,0.19865790009498596,0.975573718547821, Dakota
ambiguity,amb_ctrl_0025,working,True,2.083585023880005,0.35901525616645813, likely
ambiguity,amb_ctrl_0026,working,True,0.4426855742931366,0.9316810965538025, that
ambiguity,amb_ctrl_0027,working,True,0.8880430459976196,0.5126447081565857, likely
ambiguity,amb_ctrl_0028,working,True,3.43290376663208,0.31951576471328735, E
ambiguity,amb_ctrl_0029,working,True,0.9885363578796387,0.5247678160667419, Dorothy
ambiguity,amb_ctrl_0030,working,True,0.8825712203979492,0.6198298335075378, straightforward
ambiguity,amb_ctrl_0031,working,True,0.023019490763545036,0.9968509078025818, not
ambiguity,amb_ctrl_0032,working,True,4.176669120788574,0.13083960115909576, Lance
ambiguity,amb_ctrl_0033,working,True,0.5632025599479675,0.8348919749259949, that
ambiguity,amb_ctrl_0034,working,True,0.09058871865272522,0.9853779077529907, James
ambiguity,amb_ctrl_0035,working,True,2.26479434967041,0.6282806396484375, likely
ambiguity,amb_ctrl_0036,working,True,3.943610191345215,0.282785028219223, Fl
ambiguity,amb_ctrl_0037,working,True,0.4041525721549988,0.9246038198471069, that
ambiguity,amb_ctrl_0038,working,True,1.0452884435653687,0.7960473299026489, that
ambiguity,amb_ctrl_0039,working,True,0.046182550489902496,0.9922777414321899, 
ambiguity,amb_ctrl_0040,working,True,0.10128459334373474,0.9878662824630737, that
ambiguity,amb_ctrl_0041,working,True,2.659355640411377,0.5830273032188416, Chris
ambiguity,amb_ctrl_0042,working,True,1.52663254737854,0.4414242208003998, not
ambiguity,amb_ctrl_0043,working,True,0.008941657841205597,0.9991381168365479, Alfred
ambiguity,amb_ctrl_0044,working,True,5.301924705505371,0.07885958254337311, C
ambiguity,amb_ctrl_0045,working,True,0.07560843974351883,0.9903720617294312, that
ambiguity,amb_ctrl_0046,working,True,1.0837361812591553,0.7271674275398254, not
ambiguity,amb_ctrl_0047,working,True,5.55975866317749,0.07369866222143173, Rachel
ambiguity,amb_ctrl_0048,working,True,5.44635009765625,0.06869633495807648, N
ambiguity,amb_ctrl_0049,working,True,0.5468454360961914,0.8925259709358215, that
ambiguity,amb_ctrl_0050,working,True,0.790819525718689,0.8867355585098267, that
ambiguity,amb_ctrl_0051,working,True,1.744811773300171,0.710574209690094, Magic
ambiguity,amb_ctrl_0052,working,True,2.234851598739624,0.4683452248573303, that
ambiguity,amb_ctrl_0053,working,True,3.9489269256591797,0.20137524604797363, Chang
ambiguity,amb_ctrl_0054,working,True,4.973814964294434,0.13718831539154053, D
ambiguity,amb_ctrl_0055,working,True,4.515844345092773,0.22021518647670746, Shay
ambiguity,amb_ctrl_0056,working,True,1.013946533203125,0.7689266204833984, not
ambiguity,amb_ctrl_0057,working,True,2.5925064086914062,0.28881460428237915, Australia
ambiguity,amb_ctrl_0058,working,True,0.9101064205169678,0.6169805526733398, not
ambiguity,amb_ctrl_0059,working,True,5.9864349365234375,0.10411678999662399, Chris
ambiguity,amb_ctrl_0060,working,True,0.16294553875923157,0.9674805402755737, that
ambiguity,amb_ctrl_0061,working,True,3.1926140785217285,0.36247026920318604, Bernard
ambiguity,amb_ctrl_0062,working,True,4.280614376068115,0.1523987203836441, that
ambiguity,amb_ctrl_0063,working,True,5.738661289215088,0.20341737568378448, Hil
ambiguity,amb_ctrl_0064,working,True,0.9420551657676697,0.8032392263412476, that
ambiguity,amb_ctrl_0065,working,True,0.28922146558761597,0.9551809430122375, not
ambiguity,amb_ctrl_0066,working,True,0.7521530389785767,0.831630289554596, not
ambiguity,amb_ctrl_0067,working,True,0.8834066390991211,0.8610525131225586, that
ambiguity,amb_ctrl_0068,working,True,1.1859683990478516,0.7132232189178467, that
ambiguity,amb_ctrl_0069,working,True,1.4823157787322998,0.5207172632217407, that
ambiguity,amb_ctrl_0070,working,True,0.7766435742378235,0.8975369334220886, that
ambiguity,amb_ctrl_0071,working,True,0.9970126152038574,0.8096208572387695, that
ambiguity,amb_ctrl_0072,working,True,3.508948564529419,0.27282416820526123, not
ambiguity,amb_ctrl_0073,working,True,1.1539685726165771,0.7600539326667786, that
ambiguity,amb_ctrl_0074,working,True,1.0916097164154053,0.664947509765625, that
ambiguity,amb_ctrl_0075,working,True,1.825201153755188,0.4183729588985443, D
ambiguity,amb_ctrl_0076,working,True,0.6531188488006592,0.8500744104385376, that
ambiguity,amb_ctrl_0077,working,True,1.6453368663787842,0.4810660183429718, Mar
ambiguity,amb_ctrl_0078,working,True,0.3374131917953491,0.9514919519424438, that
ambiguity,amb_ctrl_0079,working,True,1.8915742635726929,0.46586182713508606, that
ambiguity,amb_ctrl_0080,working,True,0.1672252118587494,0.9662287831306458, not
ambiguity,amb_ctrl_0081,working,True,2.3138434886932373,0.3942343592643738, Lord
ambiguity,amb_ctrl_0082,working,True,1.8561534881591797,0.35137566924095154, a
ambiguity,amb_ctrl_0083,working,True,4.247280120849609,0.1466129571199417, Vir
ambiguity,amb_ctrl_0084,held_out,True,3.487257957458496,0.36330336332321167, that
ambiguity,amb_ctrl_0085,held_out,True,1.486555576324463,0.581940233707428, that
ambiguity,amb_ctrl_0086,held_out,True,0.09688901901245117,0.9897629022598267, W
ambiguity,amb_ctrl_0087,held_out,True,4.8379387855529785,0.11445290595293045, that
ambiguity,amb_ctrl_0088,held_out,True,0.8704761266708374,0.6228564977645874, likely
ambiguity,amb_ctrl_0089,held_out,True,2.247009515762329,0.6593555212020874, Hal
ambiguity,amb_ctrl_0090,held_out,True,0.7386012077331543,0.7223321795463562, *
ambiguity,amb_ctrl_0091,held_out,True,0.611504316329956,0.8557247519493103, Richard
ambiguity,amb_ctrl_0092,held_out,True,0.7796513438224792,0.6921267509460449, P
ambiguity,amb_ctrl_0093,held_out,True,0.832094669342041,0.8398966193199158, that
ambiguity,amb_ctrl_0094,held_out,True,0.31369587779045105,0.9401130676269531, that
ambiguity,amb_ctrl_0095,held_out,True,0.015567866154015064,0.9983673691749573, Ernest
ambiguity,amb_ctrl_0096,held_out,True,0.004276532679796219,0.999599277973175, the
ambiguity,amb_ctrl_0097,held_out,True,1.5714906454086304,0.636246919631958, that
ambiguity,amb_ctrl_0098,held_out,True,1.4618642330169678,0.3724348545074463, that
ambiguity,amb_ctrl_0099,held_out,True,1.1568758487701416,0.8244856595993042, Josh
ambiguity,amb_ctrl_0100,held_out,True,0.968528151512146,0.8139110207557678, that
ambiguity,amb_ctrl_0101,held_out,True,0.620247483253479,0.8607006669044495, that
ambiguity,amb_ctrl_0102,held_out,True,1.045269250869751,0.7207152247428894, that
ambiguity,amb_ctrl_0103,held_out,True,1.8747990131378174,0.41641104221343994, that
ambiguity,amb_ctrl_0104,held_out,True,4.827269554138184,0.14768090844154358, Taylor
ambiguity,amb_ctrl_0105,held_out,True,1.2172157764434814,0.5970577597618103, that
ambiguity,amb_ctrl_0106,held_out,True,0.6938289999961853,0.8029240369796753, that
ambiguity,amb_ctrl_0107,held_out,True,0.8292511701583862,0.6337414979934692, not
ambiguity,amb_ctrl_0108,held_out,True,2.3852131366729736,0.597828209400177, likely
ambiguity,amb_ctrl_0109,held_out,True,2.3904871940612793,0.5701795816421509, Ch
ambiguity,amb_ctrl_0110,held_out,True,1.167952060699463,0.6399690508842468, that
ambiguity,amb_ctrl_0111,held_out,True,1.909743070602417,0.5659421682357788, that
ambiguity,amb_ctrl_0112,held_out,True,0.2771162688732147,0.9426501393318176, that
ambiguity,amb_ctrl_0113,held_out,True,5.927073001861572,0.09283385425806046, that
ambiguity,amb_ctrl_0114,held_out,True,1.3788535594940186,0.45078957080841064, that
ambiguity,amb_ctrl_0115,held_out,True,1.49751615524292,0.6032370328903198, Manny
ambiguity,amb_ctrl_0116,held_out,True,0.9386852979660034,0.7966267466545105, that
ambiguity,amb_ctrl_0117,held_out,True,0.7874990701675415,0.583324134349823, that
ambiguity,amb_ctrl_0118,held_out,True,1.4034168720245361,0.540808916091919, that
ambiguity,amb_ctrl_0119,held_out,True,2.132432222366333,0.4838608205318451, that
lack_of_knowledge,lok_0000,working,False,2.7101261615753174,0.18220001459121704, not
lack_of_knowledge,lok_0001,working,False,1.9161540269851685,0.24542078375816345, a
lack_of_knowledge,lok_0002,working,False,1.7931182384490967,0.5049185156822205, likely
lack_of_knowledge,lok_0003,working,False,2.3407678604125977,0.35522791743278503, based
lack_of_knowledge,lok_0004,working,False,1.7455928325653076,0.43008047342300415, based
lack_of_knowledge,lok_0005,working,False,1.4133788347244263,0.6305558681488037, that
lack_of_knowledge,lok_0006,working,False,1.628957748413086,0.5677712559700012, based
lack_of_knowledge,lok_0007,working,False,2.4016551971435547,0.2629736661911011, not
lack_of_knowledge,lok_0008,working,False,1.5028879642486572,0.6831361055374146, based
lack_of_knowledge,lok_0009,working,False,2.3015174865722656,0.335757315158844, likely
lack_of_knowledge,lok_0010,working,False,2.0503005981445312,0.38840457797050476, based
lack_of_knowledge,lok_0011,working,False,1.582486867904663,0.44753462076187134, based
lack_of_knowledge,lok_0012,working,False,1.3687458038330078,0.6986407041549683, likely
lack_of_knowledge,lok_0013,working,False,2.053955316543579,0.2929534316062927, a
lack_of_knowledge,lok_0014,working,False,1.9674564599990845,0.5017542839050293, not
lack_of_knowledge,lok_0015,working,False,1.7299984693527222,0.527003824710846, likely
lack_of_knowledge,lok_0016,working,False,2.0536599159240723,0.3866926431655884, based
lack_of_knowledge,lok_0017,working,False,1.7807912826538086,0.47083884477615356, no
lack_of_knowledge,lok_0018,working,False,1.950268268585205,0.30250146985054016, a
lack_of_knowledge,lok_0019,working,False,2.217153310775757,0.3183301091194153, likely
lack_of_knowledge,lok_0020,working,False,1.592815637588501,0.4636532664299011, that
lack_of_knowledge,lok_0021,working,False,1.9222314357757568,0.4993201196193695, not
lack_of_knowledge,lok_0022,working,False,0.6617242693901062,0.8485585451126099, likely
lack_of_knowledge,lok_0023,working,False,2.405097007751465,0.19740387797355652, a
lack_of_knowledge,lok_0024,working,False,1.757155418395996,0.47598686814308167, that
lack_of_knowledge,lok_0025,working,False,1.62886643409729,0.47069934010505676, based
lack_of_knowledge,lok_0026,working,False,2.2251744270324707,0.2249985933303833, not
lack_of_knowledge,lok_0027,working,False,2.3412270545959473,0.2495543509721756, likely
lack_of_knowledge,lok_0028,working,False,1.875754475593567,0.46316462755203247, that
lack_of_knowledge,lok_0029,working,False,0.978563666343689,0.7626163959503174, no
lack_of_knowledge,lok_0030,working,False,2.157252311706543,0.38575154542922974, based
lack_of_knowledge,lok_0031,working,False,2.6983754634857178,0.1903320848941803, likely
lack_of_knowledge,lok_0032,working,False,2.2516069412231445,0.33500608801841736, a
lack_of_knowledge,lok_0033,working,False,2.117102861404419,0.4099361300468445, not
lack_of_knowledge,lok_0034,working,False,1.9842901229858398,0.3915691673755646, that
lack_of_knowledge,lok_0035,working,False,1.6891988515853882,0.4016551375389099, based
lack_of_knowledge,lok_0036,working,False,2.5245516300201416,0.18747952580451965, not
lack_of_knowledge,lok_0037,working,False,1.797454595565796,0.36762717366218567, no
lack_of_knowledge,lok_0038,working,False,1.5550272464752197,0.5922641754150391, based
lack_of_knowledge,lok_0039,working,False,2.340552806854248,0.25414037704467773, a
lack_of_knowledge,lok_0040,working,False,1.9028557538986206,0.2707264721393585, not
lack_of_knowledge,lok_0041,working,False,1.5153659582138062,0.49940168857574463, no
lack_of_knowledge,lok_0042,working,False,1.131748080253601,0.7630473971366882, no
lack_of_knowledge,lok_0043,working,False,1.9189420938491821,0.5320823192596436, based
lack_of_knowledge,lok_0044,working,False,1.4802254438400269,0.5063751339912415, that
lack_of_knowledge,lok_0045,working,False,1.4963197708129883,0.6446200609207153, based
lack_of_knowledge,lok_0046,working,False,2.0658059120178223,0.4031774401664734, that
lack_of_knowledge,lok_0047,working,False,2.020308494567871,0.37759220600128174, no
lack_of_knowledge,lok_0048,working,False,1.7069120407104492,0.5942320227622986, based
lack_of_knowledge,lok_0049,working,False,1.8481534719467163,0.48169535398483276, likely
lack_of_knowledge,lok_0050,working,False,1.7962157726287842,0.39499330520629883, that
lack_of_knowledge,lok_0051,working,False,1.50460946559906,0.6089567542076111, likely
lack_of_knowledge,lok_0052,working,False,1.969667673110962,0.4043479859828949, not
lack_of_knowledge,lok_0053,working,False,1.6299004554748535,0.45509886741638184, based
lack_of_knowledge,lok_0054,working,False,2.2192540168762207,0.3034144341945648, likely
lack_of_knowledge,lok_0055,working,False,0.7137728333473206,0.8434267044067383, no
lack_of_knowledge,lok_0056,working,False,2.3377223014831543,0.31332001090049744, likely
lack_of_knowledge,lok_0057,working,False,0.26594531536102295,0.9538660645484924, no
lack_of_knowledge,lok_0058,working,False,2.171447515487671,0.47759920358657837, that
lack_of_knowledge,lok_0059,working,False,2.276932716369629,0.41544824838638306, a
lack_of_knowledge,lok_0060,working,False,1.961741328239441,0.31667855381965637, likely
lack_of_knowledge,lok_0061,working,False,2.659184455871582,0.21519099175930023, not
lack_of_knowledge,lok_0062,working,False,0.8303546905517578,0.7850736975669861, likely
lack_of_knowledge,lok_0063,working,False,1.7591379880905151,0.3505438268184662, based
lack_of_knowledge,lok_0064,working,False,2.3903815746307373,0.23682627081871033, no
lack_of_knowledge,lok_0065,working,False,0.8211053609848022,0.8483215570449829, based
lack_of_knowledge,lok_0066,working,False,2.0483717918395996,0.33793526887893677, likely
lack_of_knowledge,lok_0067,working,False,2.0442252159118652,0.3842298686504364, based
lack_of_knowledge,lok_0068,working,False,1.9430104494094849,0.24673569202423096, not
lack_of_knowledge,lok_0069,working,False,2.3011646270751953,0.3500821590423584, not
lack_of_knowledge,lok_0070,working,False,1.4770262241363525,0.6431096792221069, based
lack_of_knowledge,lok_0071,working,False,1.351306676864624,0.43860259652137756, that
lack_of_knowledge,lok_0072,working,False,1.8094919919967651,0.3442513942718506, somewhat
lack_of_knowledge,lok_0073,working,False,1.3279509544372559,0.5615242719650269, no
lack_of_knowledge,lok_0074,working,False,2.322181463241577,0.36498531699180603, a
lack_of_knowledge,lok_0075,working,False,1.8597087860107422,0.354115754365921, not
lack_of_knowledge,lok_0076,working,False,2.2790257930755615,0.35811299085617065, not
lack_of_knowledge,lok_0077,working,False,2.6544246673583984,0.2438737154006958, not
lack_of_knowledge,lok_0078,working,False,1.3424813747406006,0.6719741821289062, likely
lack_of_knowledge,lok_0079,working,False,2.1692519187927246,0.2591463625431061, based
lack_of_knowledge,lok_0080,working,False,1.8333008289337158,0.48773694038391113, that
lack_of_knowledge,lok_0081,working,False,2.269033908843994,0.3720770478248596, that
lack_of_knowledge,lok_0082,working,False,1.9561649560928345,0.39685001969337463, likely
lack_of_knowledge,lok_0083,working,False,2.1083085536956787,0.3537471294403076, yes
lack_of_knowledge,lok_0084,held_out,False,2.1341052055358887,0.42262002825737, that
lack_of_knowledge,lok_0085,held_out,False,1.9005372524261475,0.44455966353416443, likely
lack_of_knowledge,lok_0086,held_out,False,2.3050951957702637,0.25350651144981384, likely
lack_of_knowledge,lok_0087,held_out,False,2.2696332931518555,0.2967163920402527, that
lack_of_knowledge,lok_0088,held_out,False,2.6159749031066895,0.24764564633369446, likely
lack_of_knowledge,lok_0089,held_out,False,2.0336313247680664,0.4098195433616638, no
lack_of_knowledge,lok_0090,held_out,False,1.663291573524475,0.46909886598587036, that
lack_of_knowledge,lok_0091,held_out,False,2.2195143699645996,0.3282867670059204, that
lack_of_knowledge,lok_0092,held_out,False,1.6639049053192139,0.3860301077365875, that
lack_of_knowledge,lok_0093,held_out,False,1.9244050979614258,0.366681307554245, based
lack_of_knowledge,lok_0094,held_out,False,2.65946102142334,0.25658923387527466, likely
lack_of_knowledge,lok_0095,held_out,False,1.754651427268982,0.3751770555973053, not
lack_of_knowledge,lok_0096,held_out,False,1.6577880382537842,0.4381842017173767, a
lack_of_knowledge,lok_0097,held_out,False,2.5437190532684326,0.1706218123435974, not
lack_of_knowledge,lok_0098,held_out,False,2.5605006217956543,0.21383172273635864, a
lack_of_knowledge,lok_0099,held_out,False,2.735720157623291,0.14208780229091644, based
lack_of_knowledge,lok_0100,held_out,False,1.5773987770080566,0.6214574575424194, based
lack_of_knowledge,lok_0101,held_out,False,1.876349925994873,0.37070563435554504, that
lack_of_knowledge,lok_0102,held_out,False,1.750680923461914,0.441582053899765, based
lack_of_knowledge,lok_0103,held_out,False,0.8846172094345093,0.8036131262779236, likely
lack_of_knowledge,lok_0104,held_out,False,1.6493792533874512,0.5170751810073853, based
lack_of_knowledge,lok_0105,held_out,False,2.17986798286438,0.4109879732131958, that
lack_of_knowledge,lok_0106,held_out,False,2.39174222946167,0.2526061236858368, no
lack_of_knowledge,lok_0107,held_out,False,1.9148585796356201,0.5347869396209717, based
lack_of_knowledge,lok_0108,held_out,False,2.3812735080718994,0.23456664383411407, that
lack_of_knowledge,lok_0109,held_out,False,1.5875399112701416,0.3529437184333801, that
lack_of_knowledge,lok_0110,held_out,False,1.958297610282898,0.33676302433013916, a
