category,prompt_id,split,is_control,entropy,top1_prob,top1_token
conflict,cq_00106_u,working,False,2.340096950531006,0.376120001077652, not
conflict,cq_00108_u,working,False,1.5922534465789795,0.5098243951797485, not
conflict,cq_00109_u,working,False,1.5954406261444092,0.48852095007896423, Yang
conflict,cq_00110_u,working,False,2.265577554702759,0.33911773562431335, not
conflict,cq_00113_u,working,False,1.745893955230713,0.38699087500572205, not
conflict,cq_00115_u,working,False,1.7844371795654297,0.5420325994491577, different
conflict,cq_00121_u,held_out,False,2.18231201171875,0.32557496428489685, not
conflict,cq_00124_u,held_out,False,1.9880168437957764,0.3396495580673218, different
conflict,cq_00132_u,working,False,1.9710116386413574,0.35991835594177246, not
conflict,cq_00133_u,working,False,2.7778115272521973,0.19016708433628082, not
conflict,cq_00134_u,working,False,1.9308267831802368,0.48181459307670593, not
conflict,cq_00143_u,working,False,1.2362158298492432,0.7122331261634827, different
conflict,cq_00145_u,held_out,False,1.80961012840271,0.4495183229446411, different
conflict,cq_00147_u,held_out,False,1.807887315750122,0.5234780311584473, different
conflict,cq_00151_u,held_out,False,1.486818790435791,0.3956267237663269, not
conflict,cq_00156_u,held_out,False,1.712308406829834,0.5477378964424133, different
conflict,cq_00157_u,held_out,False,1.5189738273620605,0.6042026281356812, not
conflict,cq_00158_u,working,False,1.9956177473068237,0.36643800139427185, different
conflict,cq_00160_u,working,False,1.8412771224975586,0.4375557005405426,:
conflict,cq_00165_u,held_out,False,1.9165352582931519,0.5227245688438416, Bruce
conflict,cq_00170_u,working,False,1.3971278667449951,0.5315806269645691, Geoffrey
conflict,cq_00173_u,working,False,1.6548032760620117,0.4504435360431671, not
conflict,cq_00174_u,working,False,1.8544539213180542,0.3488895297050476, not
conflict,cq_00177_u,working,False,1.1834697723388672,0.7131525874137878, not
conflict,cq_00179_u,held_out,False,1.6119732856750488,0.5680623650550842, different
conflict,cq_00180_u,working,False,1.3611228466033936,0.6820647120475769, different
conflict,cq_00181_u,working,False,2.3822431564331055,0.3392857611179352, not
conflict,cq_00183_u,held_out,False,2.526937484741211,0.28849026560783386, ambiguous
conflict,cq_00185_u,held_out,False,2.053464412689209,0.3618360161781311, Douglas
conflict,cq_00186_u,working,False,1.707165241241455,0.5628020763397217, different
conflict,cq_00189_u,working,False,1.4804341793060303,0.6235710978507996, not
conflict,cq_00192_u,held_out,False,1.8331785202026367,0.4684654772281647, different
conflict,cq_00193_u,held_out,False,1.1100590229034424,0.7218820452690125, different
conflict,cq_00195_u,working,False,1.2269312143325806,0.6551220417022705, not
conflict,cq_00197_u,working,False,1.8521440029144287,0.430314838886261, not
conflict,cq_00200_u,working,False,1.7320480346679688,0.5591946244239807, not
conflict,cq_00208_u,working,False,1.2766613960266113,0.532431423664093, not
conflict,cq_00209_u,working,False,2.4075727462768555,0.3156640827655792, different
conflict,cq_00210_u,working,False,2.3865418434143066,0.4443856179714203, not
conflict,cq_00211_u,working,False,2.1702165603637695,0.3121741712093353, not
conflict,cq_00212_u,working,False,1.7544777393341064,0.500864565372467, Z
conflict,cq_00217_u,working,False,2.2559266090393066,0.35069477558135986, different
conflict,cq_00218_u,working,False,1.9355905055999756,0.4792725741863251, not
conflict,cq_00221_u,held_out,False,1.3318886756896973,0.5814604759216309, not
conflict,cq_00222_u,held_out,False,1.2382292747497559,0.6120362281799316, not
conflict,cq_00225_u,held_out,False,1.3855609893798828,0.529331386089325, not
conflict,cq_00227_u,working,False,1.5496678352355957,0.6041870713233948, different
conflict,cq_00229_u,working,False,2.291853904724121,0.4000013470649719, film
conflict,cq_00232_u,held_out,False,1.4506657123565674,0.6738042831420898, different
conflict,cq_00235_u,held_out,False,2.917772054672241,0.16477030515670776, not
conflict,cq_00236_u,working,False,1.4731390476226807,0.42003366351127625, not
conflict,cq_00239_u,working,False,1.5152406692504883,0.6702008247375488, not
conflict,cq_00245_u,working,False,1.6444636583328247,0.5765463709831238, different
conflict,cq_00246_u,held_out,False,1.7218931913375854,0.4400927424430847, not
conflict,cq_00247_u,held_out,False,2.7727622985839844,0.2848314940929413, not
conflict,cq_00254_u,working,False,1.6758332252502441,0.4316977858543396, different
conflict,cq_00258_u,working,False,0.9566468000411987,0.7609414458274841, S
conflict,cq_00264_u,working,False,1.524566411972046,0.5048666596412659, not
conflict,cq_00266_u,working,False,1.6973692178726196,0.4126734435558319, not
conflict,cq_00270_u,working,False,1.348483681678772,0.6820096373558044, different
conflict,cq_00271_u,working,False,1.6296520233154297,0.5406034588813782, different
conflict,cq_00274_u,working,False,1.5612359046936035,0.5840025544166565, different
conflict,cq_00278_u,working,False,1.6094427108764648,0.40160319209098816, not
conflict,cq_00279_u,working,False,1.1456685066223145,0.7676603198051453, different
conflict,cq_00280_u,held_out,False,1.7798173427581787,0.5015535950660706, not
conflict,cq_00282_u,held_out,False,2.052405834197998,0.39275938272476196, not
conflict,cq_00284_u,working,False,1.6543855667114258,0.4753255546092987, different
conflict,cq_00286_u,working,False,2.0248589515686035,0.39234304428100586, different
conflict,cq_00288_u,working,False,1.4344673156738281,0.6139358282089233, Orch
conflict,cq_00289_u,working,False,1.9484847784042358,0.2928301692008972, Raymond
conflict,cq_00290_u,working,False,1.0655330419540405,0.7686862349510193, not
conflict,cq_00303_u,held_out,False,1.7953366041183472,0.5447856783866882, not
conflict,cq_00304_u,working,False,1.816727876663208,0.3342190086841583, not
conflict,cq_00307_u,working,False,1.668205738067627,0.4957945644855499, not
conflict,cq_00310_u,held_out,False,2.1944026947021484,0.3239562213420868, different
conflict,cq_00314_u,working,False,2.168954372406006,0.41867247223854065, not
conflict,cq_00315_u,working,False,1.7868797779083252,0.4257785975933075, different
conflict,cq_00318_u,working,False,2.0794243812561035,0.4111098647117615, different
conflict,cq_00319_u,working,False,1.902405023574829,0.5005366206169128, not
conflict,cq_00322_u,working,False,3.0063233375549316,0.28208494186401367, not
conflict,cq_00324_u,working,False,2.1887354850769043,0.44980230927467346, not
conflict,cq_00326_u,working,False,1.739621639251709,0.4802851676940918, not
conflict,cq_00327_u,working,False,1.836977243423462,0.4195692241191864, different
conflict,cq_00329_u,working,False,2.3556969165802,0.28232720494270325, based
conflict,cq_00330_u,working,False,1.8228397369384766,0.39165735244750977, different
conflict,cq_00331_u,working,False,1.9038020372390747,0.4072297215461731, not
conflict,cq_00332_u,held_out,False,1.2981888055801392,0.6750284433364868, Y
conflict,cq_00333_u,working,False,1.5703277587890625,0.49406832456588745, different
conflict,cq_00337_u,working,False,2.4754233360290527,0.3520751893520355, different
conflict,cq_00341_u,working,False,1.640745759010315,0.5246126055717468, different
conflict,cq_00347_u,working,False,2.532151460647583,0.337891548871994, not
conflict,cq_00348_u,working,False,1.1883857250213623,0.6817908883094788, T
conflict,cq_00349_u,working,False,1.5861327648162842,0.5530931353569031, different
conflict,cq_00350_u,working,False,1.898277759552002,0.5061509013175964,:
conflict,cq_00351_u,held_out,False,1.4151339530944824,0.57405686378479, different
conflict,cq_00352_u,working,False,1.6567491292953491,0.4960361421108246, G
conflict,cq_00353_u,held_out,False,1.0822901725769043,0.7594876289367676, not
conflict,cq_00354_u,working,False,1.63828706741333,0.42417728900909424, different
conflict,cq_00356_u,held_out,False,2.7801990509033203,0.22741736471652985, not
conflict,cq_00357_u,working,False,1.5247020721435547,0.615825891494751, different
conflict,cq_00358_u,held_out,False,1.9325292110443115,0.3672858476638794, not
conflict,cq_00359_u,working,False,1.90616774559021,0.34987226128578186, not
conflict,cq_00362_u,working,False,1.3929481506347656,0.6954657435417175, different
conflict,cq_00366_u,working,False,1.7179819345474243,0.49172458052635193, not
conflict,cq_00367_u,held_out,False,2.345052480697632,0.45094722509384155, not
conflict,cq_00368_u,working,False,1.4577702283859253,0.5266539454460144, different
conflict,cq_00371_u,working,False,1.0744411945343018,0.5703124403953552, not
conflict,cq_00372_u,held_out,False,1.8080532550811768,0.39493048191070557, different
conflict,cq_00373_u,held_out,False,1.4576878547668457,0.6479386687278748, different
conflict,cq_00374_u,working,False,1.7928423881530762,0.4032288193702698, not
conflict,cq_00376_u,working,False,2.259976387023926,0.41699057817459106, different
conflict,cq_00377_u,held_out,False,2.287257194519043,0.2644232213497162, unclear
conflict,cq_00379_u,working,False,1.4870879650115967,0.6244783997535706, David
conflict,cq_00385_u,working,False,1.9732836484909058,0.3794640004634857, not
conflict,cq_00386_u,working,False,1.9407532215118408,0.40258145332336426, not
conflict,cq_00390_u,held_out,False,2.18161678314209,0.26062124967575073, not
conflict,cq_00392_u,working,False,1.3205687999725342,0.6260862350463867, not
conflict,cq_00394_u,held_out,False,2.4107651710510254,0.2930883765220642, not
conflict,cq_00396_u,working,False,1.3147704601287842,0.7333659529685974, not
conflict,cq_00407_u,working,False,1.642825722694397,0.47763118147850037, not
conflict,cq_00410_u,held_out,False,1.8550468683242798,0.5315462350845337, different
conflict,cq_00411_u,working,False,1.8316919803619385,0.40755635499954224, not
conflict,cq_00414_u,working,False,1.625925064086914,0.6199344992637634, Vik
conflict,cq_00415_u,held_out,False,1.5083656311035156,0.6129388213157654, Iran
conflict,cq_00418_u,working,False,2.4240734577178955,0.275039404630661, not
conflict,cq_00425_u,working,False,2.117784023284912,0.36296457052230835, not
conflict,cq_00427_u,held_out,False,1.9085586071014404,0.4066336452960968, not
conflict,cq_00429_u,working,False,2.186354160308838,0.3793860375881195, not
conflict,cq_00431_u,working,False,2.370699882507324,0.2790793776512146, not
conflict,cq_00438_u,working,False,2.0845141410827637,0.4802171587944031, not
conflict,cq_00440_u,held_out,False,2.082827568054199,0.5025308132171631, different
conflict,cq_00446_u,working,False,2.147515296936035,0.4693657457828522, not
conflict,cq_00448_u,working,False,2.314249038696289,0.26333796977996826, not
conflict,cq_00450_u,working,False,1.6731247901916504,0.5228434801101685, not
conflict,cq_00451_u,working,False,2.03305721282959,0.3599132001399994, different
conflict,cq_00457_u,held_out,False,2.154946804046631,0.40583285689353943, not
conflict,cq_00460_u,held_out,False,2.089076519012451,0.316543847322464, not
conflict,cq_00462_u,working,False,2.010307550430298,0.4491156041622162, not
conflict,cq_00463_u,working,False,1.3917272090911865,0.6929877400398254, different
conflict,cq_00464_u,working,False,1.8466570377349854,0.40349724888801575, not
conflict,cq_00468_u,held_out,False,0.8297020196914673,0.8240833282470703, different
conflict,cq_00470_u,working,False,1.7990872859954834,0.5496438145637512, different
conflict,cq_00471_u,held_out,False,1.5510454177856445,0.5922456979751587, not
conflict,cq_00475_u,working,False,2.3370914459228516,0.3007436990737915, different
conflict,cq_00476_u,working,False,1.9420545101165771,0.41968053579330444, not
conflict,cq_00477_u,held_out,False,1.18472158908844,0.7012243866920471, Or
conflict,cq_00479_u,held_out,False,2.282343626022339,0.31967803835868835, not
conflict,cq_00480_u,working,False,2.2398810386657715,0.264335572719574, not
conflict,cq_00481_u,working,False,1.6518038511276245,0.48535752296447754, not
conflict,cq_00484_u,working,False,1.6400439739227295,0.45130789279937744, different
conflict,cq_00485_u,working,False,1.5115875005722046,0.576926052570343, not
conflict,cq_00486_u,held_out,False,1.5797107219696045,0.5439942479133606, different
conflict,cq_00488_u,held_out,False,1.6863932609558105,0.6263503432273865, not
conflict,cq_00490_u,working,False,1.8590192794799805,0.3986186683177948, not
conflict,cq_00493_u,working,False,2.098811388015747,0.3544171154499054, Lim
conflict,cq_00494_u,working,False,1.9586454629898071,0.3395412862300873, not
conflict,cq_00495_u,working,False,2.0744128227233887,0.4190313518047333, not
conflict,cq_00498_u,working,False,1.6912829875946045,0.5980679392814636, not
conflict,cq_00499_u,working,False,1.0754756927490234,0.7501477003097534, Mick
conflict,cq_00501_u,working,False,2.566986083984375,0.2663167715072632,:
conflict,cq_00505_u,working,False,1.9405677318572998,0.3714863061904907, different
conflict,cq_00513_u,working,False,2.1009597778320312,0.304704487323761, not
conflict,cq_00514_u,held_out,False,0.9048423171043396,0.8162063956260681, different
conflict,cq_00522_u,working,False,2.1231110095977783,0.5223128795623779, not
conflict,cq_00523_u,working,False,2.049091100692749,0.4947981536388397, different
conflict,cq_00525_u,working,False,2.113086223602295,0.3298516273498535, Karl
conflict,cq_00527_u,working,False,2.2788119316101074,0.3232117295265198, not
conflict,cq_00528_u,working,False,2.063171625137329,0.4432559907436371, not
conflict,cq_00531_u,working,False,1.8244022130966187,0.4101637005805969, Louis
conflict,cq_00533_u,working,False,2.0546507835388184,0.3294091522693634, not
conflict,cq_00537_u,working,False,1.8137840032577515,0.4170917570590973, different
conflict,cq_00538_u,working,False,2.1646530628204346,0.3929010033607483, not
conflict,cq_00542_u,working,False,1.7665009498596191,0.36301150918006897, different
conflict,cq_00544_u,working,False,0.7638089656829834,0.8392232656478882, Nicole
conflict,cq_00546_u,held_out,False,1.527599573135376,0.566973090171814, different
conflict,cq_00553_u,working,False,1.2971832752227783,0.7043628692626953, not
conflict,cq_00555_u,working,False,1.8151217699050903,0.46714580059051514, different
conflict,cq_00556_u,held_out,False,1.147432804107666,0.7412022948265076, different
conflict,cq_00559_u,held_out,False,2.23520565032959,0.4113122820854187, Gordon
conflict,cq_00561_u,working,False,1.9387767314910889,0.46063461899757385, different
conflict,cq_00564_u,working,False,1.8227829933166504,0.5136241316795349, not
conflict,cq_00566_u,held_out,False,1.148112416267395,0.7407259941101074, different
conflict,cq_00569_u,working,False,2.015685796737671,0.5010512471199036, not
conflict,cq_00571_u,working,False,2.1371817588806152,0.46043094992637634, not
conflict,cq_00573_u,held_out,False,1.3385721445083618,0.6316828727722168, not
conflict,cq_00576_u,working,False,0.7323193550109863,0.8230270147323608, India
conflict,cq_00578_u,working,False,2.0206427574157715,0.4604693055152893, not
conflict,cq_00579_u,held_out,False,1.9990592002868652,0.39044639468193054, different
conflict,cq_00580_u,working,False,2.2239248752593994,0.316903293132782, different
conflict,cq_00582_u,working,False,1.8588320016860962,0.38755056262016296, not
conflict,cq_00583_u,working,False,1.9287408590316772,0.36036214232444763, not
conflict,cq_00585_u,working,False,1.4350664615631104,0.428107351064682, not
conflict,cq_00589_u,working,False,1.8949851989746094,0.558655858039856, not
conflict,cq_00590_u,held_out,False,1.6150283813476562,0.5716572403907776, different
conflict,cq_00595_u,held_out,False,1.0883228778839111,0.7145848274230957, David
conflict,cq_00596_u,working,False,1.9825907945632935,0.49224337935447693, not
conflict,cq_00597_u,working,False,2.2799816131591797,0.29991862177848816, different
conflict,cq_00003_c,working,True,0.2416694611310959,0.9384363293647766, Arch
conflict,cq_00006_c,held_out,True,0.1561741977930069,0.9679325819015503, Steven
conflict,cq_00007_c,working,True,0.418022483587265,0.8645225167274475, Roland
conflict,cq_00011_c,working,True,0.17834894359111786,0.9604191184043884, Y
conflict,cq_00012_c,working,True,0.1667688488960266,0.9667369723320007, Joe
conflict,cq_00016_c,working,True,0.45093002915382385,0.9002856016159058, David
conflict,cq_00019_c,held_out,True,0.774562656879425,0.771259069442749, Ou
conflict,cq_00021_c,held_out,True,0.4554130434989929,0.860027015209198, Er
conflict,cq_00022_c,held_out,True,1.0722591876983643,0.6167442202568054, Country
conflict,cq_00024_c,working,True,0.345066100358963,0.9132339358329773, Paul
conflict,cq_00025_c,working,True,0.1414119154214859,0.9698005318641663, Tony
conflict,cq_00027_c,held_out,True,1.3409068584442139,0.40098121762275696, genre
conflict,cq_00030_c,working,True,0.14577563107013702,0.9743924736976624, Lord
conflict,cq_00031_c,working,True,0.44423478841781616,0.8494458198547363, Om
conflict,cq_00032_c,working,True,0.5991160869598389,0.7507513165473938, Arthur
conflict,cq_00033_c,working,True,1.2149243354797363,0.6568697094917297, Ing
conflict,cq_00036_c,working,True,0.6384716033935547,0.7585936188697815, William
conflict,cq_00039_c,held_out,True,0.2720136046409607,0.933506190776825, T
conflict,cq_00046_c,working,True,0.4209701418876648,0.8637200593948364, P
conflict,cq_00049_c,working,True,0.1118001714348793,0.9798340201377869, Linda
conflict,cq_00050_c,held_out,True,0.24370385706424713,0.9426730275154114, George
conflict,cq_00057_c,working,True,0.2557961344718933,0.9317227005958557, Kar
conflict,cq_00058_c,held_out,True,0.25311827659606934,0.9455438852310181, Lam
conflict,cq_00059_c,held_out,True,0.22175557911396027,0.9525367021560669, Christopher
conflict,cq_00065_c,held_out,True,0.4059770405292511,0.8837006688117981, Sarah
conflict,cq_00066_c,working,True,0.24439698457717896,0.9544579982757568, Jonathan
conflict,cq_00070_c,held_out,True,0.20828677713871002,0.9622318148612976, Mark
conflict,cq_00071_c,working,True,0.9856125116348267,0.7464024424552917, Damon
conflict,cq_00073_c,held_out,True,0.7655820250511169,0.7717898488044739, Duchess
conflict,cq_00076_c,working,True,1.0438380241394043,0.6590350270271301,:
conflict,cq_00077_c,working,True,0.32551005482673645,0.9036744236946106, Aud
conflict,cq_00080_c,held_out,True,0.4196266233921051,0.8641395568847656, Albert
conflict,cq_00081_c,working,True,0.31609874963760376,0.9121410250663757, Walter
conflict,cq_00085_c,working,True,0.298615038394928,0.9141787886619568, Harry
conflict,cq_00086_c,working,True,0.6725819110870361,0.8038695454597473, John
conflict,cq_00088_c,held_out,True,0.21367959678173065,0.9461298584938049, James
conflict,cq_00089_c,working,True,0.09689956903457642,0.9813701510429382, Ing
conflict,cq_00091_c,working,True,1.0549184083938599,0.7165496349334717,:
conflict,cq_00092_c,working,True,0.1319860965013504,0.9747712016105652, Fernando
conflict,cq_00093_c,held_out,True,0.38826465606689453,0.9140920639038086, Saint
conflict,cq_00094_c,held_out,True,1.1346328258514404,0.5178515315055847,:
conflict,cq_00099_c,working,True,0.36561307311058044,0.9046499133110046, All
conflict,cq_00103_c,working,True,1.242243766784668,0.531468391418457,:
conflict,cq_00106_c,working,True,1.4646003246307373,0.47363168001174927, alternative
conflict,cq_00108_c,working,True,0.2731397747993469,0.9374833106994629, Man
conflict,cq_00109_c,working,True,0.2515542805194855,0.9415526390075684, Yang
conflict,cq_00110_c,working,True,0.2746145725250244,0.9293539524078369, Zhang
conflict,cq_00113_c,working,True,0.39780905842781067,0.8946596384048462, Cle
conflict,cq_00115_c,working,True,0.15529397130012512,0.9659780263900757, Joseph
conflict,cq_00121_c,held_out,True,0.2449638992547989,0.9530693888664246, Leo
conflict,cq_00124_c,held_out,True,0.3379703164100647,0.9245651364326477, Art
conflict,cq_00132_c,working,True,0.21505582332611084,0.9578759074211121, Maur
conflict,cq_00133_c,working,True,1.155863881111145,0.7474586963653564, Ronald
conflict,cq_00134_c,working,True,1.1716164350509644,0.45430788397789, Science
conflict,cq_00143_c,working,True,0.24894171953201294,0.9422028064727783, Edmund
conflict,cq_00145_c,held_out,True,0.3365490734577179,0.9392237067222595, Andy
conflict,cq_00147_c,held_out,True,0.21826474368572235,0.9456629157066345, Mo
conflict,cq_00151_c,held_out,True,0.6711849570274353,0.7221676707267761, Frederick
conflict,cq_00156_c,held_out,True,0.28106164932250977,0.9284812211990356, Ts
conflict,cq_00157_c,held_out,True,0.1681794673204422,0.9640317559242249, N
conflict,cq_00158_c,working,True,0.330182284116745,0.9098717570304871, R
conflict,cq_00160_c,working,True,1.203845500946045,0.5391892194747925, Neo
conflict,cq_00165_c,held_out,True,1.287296175956726,0.5982398986816406, Bruce
conflict,cq_00170_c,working,True,0.4070335328578949,0.8853170275688171, Geoffrey
conflict,cq_00173_c,working,True,0.3973992168903351,0.8773871064186096, King
conflict,cq_00174_c,working,True,0.15165844559669495,0.9684728980064392, D
conflict,cq_00177_c,working,True,0.1430557370185852,0.9741119742393494, S
conflict,cq_00179_c,held_out,True,0.34747862815856934,0.9003352522850037, Re
conflict,cq_00180_c,working,True,0.15025562047958374,0.9664506316184998, Take
conflict,cq_00181_c,working,True,0.1379459649324417,0.973311722278595, John
conflict,cq_00183_c,held_out,True,0.14407168328762054,0.9696221947669983, Martin
conflict,cq_00185_c,held_out,True,0.365219384431839,0.8904198408126831, Douglas
conflict,cq_00186_c,working,True,0.9121037721633911,0.736002504825592, R
conflict,cq_00189_c,working,True,0.8911957740783691,0.7375860810279846, Henry
conflict,cq_00192_c,held_out,True,0.5493045449256897,0.7929710149765015, Ram
conflict,cq_00193_c,held_out,True,0.3867357671260834,0.8786823153495789, Rachel
conflict,cq_00195_c,working,True,0.33071908354759216,0.9306091666221619, Andrew
conflict,cq_00197_c,working,True,0.28174659609794617,0.9229446649551392, Zhang
conflict,cq_00200_c,working,True,0.3626601994037628,0.9204476475715637, Danger
conflict,cq_00208_c,working,True,0.24104300141334534,0.9546172022819519, T
conflict,cq_00209_c,working,True,1.5166739225387573,0.49366945028305054,:
conflict,cq_00210_c,working,True,0.6065419316291809,0.8579497337341309, Sophie
conflict,cq_00211_c,working,True,0.1570066660642624,0.9680124521255493, Kn
conflict,cq_00212_c,working,True,0.21406219899654388,0.9581829309463501, Z
conflict,cq_00217_c,working,True,0.7967739701271057,0.8491867184638977,:
conflict,cq_00218_c,working,True,0.4470052123069763,0.9081769585609436, He
conflict,cq_00221_c,held_out,True,0.4168510138988495,0.8829642534255981, Tim
conflict,cq_00222_c,held_out,True,0.32053864002227783,0.9221788048744202, Sergio
conflict,cq_00225_c,held_out,True,0.2887396216392517,0.9219660758972168, Steve
conflict,cq_00227_c,working,True,0.21325762569904327,0.946170449256897, Terry
conflict,cq_00229_c,working,True,1.1793184280395508,0.5712226629257202, film
conflict,cq_00232_c,held_out,True,0.8270928859710693,0.6934453845024109, Greg
conflict,cq_00235_c,held_out,True,1.4581689834594727,0.4633880853652954,:
conflict,cq_00236_c,working,True,0.9170129895210266,0.6968683004379272, D
conflict,cq_00239_c,working,True,0.3286321759223938,0.9293597340583801, Yemen
conflict,cq_00245_c,working,True,0.3829895555973053,0.8791891932487488, Conrad
conflict,cq_00246_c,held_out,True,0.11954571306705475,0.9818950295448303, Lia
conflict,cq_00247_c,held_out,True,0.7723677754402161,0.7843649983406067, Bl
conflict,cq_00254_c,working,True,0.6070345044136047,0.7288927435874939, Kim
conflict,cq_00258_c,working,True,0.21831205487251282,0.9491632580757141, S
conflict,cq_00264_c,working,True,0.28531116247177124,0.9282500743865967, Samuel
conflict,cq_00266_c,working,True,0.15562939643859863,0.9729307293891907, Amber
conflict,cq_00270_c,working,True,0.15510383248329163,0.9680753350257874, Mike
conflict,cq_00271_c,working,True,0.3939323127269745,0.8874108791351318, Kon
conflict,cq_00274_c,working,True,0.20839178562164307,0.9537723660469055, Kar
conflict,cq_00278_c,working,True,0.4587530791759491,0.8581535220146179, Man
conflict,cq_00279_c,working,True,0.330558717250824,0.9030997157096863, Aid
conflict,cq_00280_c,held_out,True,0.5331435799598694,0.8256254196166992, Cameron
conflict,cq_00282_c,held_out,True,0.6044377088546753,0.7505757808685303, Hi
conflict,cq_00284_c,working,True,0.19077357649803162,0.9562138915061951, Gh
conflict,cq_00286_c,working,True,0.17919521033763885,0.9575011134147644, Justin
conflict,cq_00288_c,working,True,0.4033554792404175,0.9026293754577637, Orch
conflict,cq_00289_c,working,True,0.268090158700943,0.9303185343742371, Ray
conflict,cq_00290_c,working,True,0.29308876395225525,0.9458983540534973, R
conflict,cq_00303_c,held_out,True,0.6194256544113159,0.8591732978820801, Jeremy
conflict,cq_00304_c,working,True,0.1856635957956314,0.9593400955200195, M
conflict,cq_00307_c,working,True,0.2629532814025879,0.9536465406417847, Hal
conflict,cq_00310_c,held_out,True,0.21751055121421814,0.9456948041915894, Ken
conflict,cq_00314_c,working,True,0.4185650646686554,0.9146444201469421, Il
conflict,cq_00315_c,working,True,0.11539416015148163,0.9764413833618164, Mer
conflict,cq_00318_c,working,True,0.042897049337625504,0.9939228892326355, Charlie
conflict,cq_00319_c,working,True,0.08886854350566864,0.9867014288902283, Gerard
conflict,cq_00322_c,working,True,1.6572067737579346,0.38714948296546936,:
conflict,cq_00324_c,working,True,0.8258966207504272,0.6441540122032166, Ad
conflict,cq_00326_c,working,True,0.32311317324638367,0.9253683090209961, Thomas
conflict,cq_00327_c,working,True,0.13742594420909882,0.9702280163764954, Gareth
conflict,cq_00329_c,working,True,1.7749124765396118,0.5855222344398499,:
conflict,cq_00330_c,working,True,0.5187211632728577,0.8402776122093201, Frank
conflict,cq_00331_c,working,True,0.27410855889320374,0.9387446641921997, Ray
conflict,cq_00332_c,held_out,True,0.1037508100271225,0.9813799262046814, Y
conflict,cq_00333_c,working,True,0.4741279184818268,0.8324886560440063, St
conflict,cq_00337_c,working,True,0.378526508808136,0.8885806202888489, Mike
conflict,cq_00341_c,working,True,0.43084514141082764,0.8727155327796936, William
conflict,cq_00347_c,working,True,0.5122045278549194,0.8276572227478027, Rob
conflict,cq_00348_c,working,True,0.28289663791656494,0.9502168297767639, Mike
conflict,cq_00349_c,working,True,1.0028436183929443,0.6575204133987427, Sean
